id,name,lat,lng
780,Sri Jayewardenepura Kotte,6.9,79.9164
781,Bridgetown,13.0975,-59.6167
782,Moroni,-11.7036,43.2536
783,Thimphu,27.4833,89.6333
784,Mbabane,-26.3208,31.1617
785,Noumea,-22.2625,166.4443
786,Honiara,-9.4333,159.95
787,Suva,-18.1333,178.4333
788,Ankara,39.93,32.85
789,Castries,14.0167,-60.9833
790,Cayenne,4.933,-52.33
791,Sao Tome,0.3333,6.7333
792,Port-Vila,-17.7333,168.3167
793,Hamilton,32.2942,-64.7839
794,Bandar Seri Begawan,4.9167,114.9167
795,Monaco,43.7396,7.4069
796,Gitega,-3.4283,29.925
797,Port of Spain,10.6667,-61.5167
798,Apia,-13.8333,-171.8333
799,Tarawa,1.3382,173.0176
800,Oranjestad,12.5186,-70.0358
801,Saint Helier,49.1858,-2.11
802,Banjul,13.4531,-16.5775
803,Mamoudzou,-12.7871,45.275
804,Majuro,7.0918,171.3802
805,Douglas,54.15,-4.4819
806,George Town,19.2866,-81.3744
807,Victoria,-4.6236,55.4544
808,Kingstown,13.1667,-61.2333
809,Andorra la Vella,42.5,1.5
810,Saint John's,17.1211,-61.8447
811,Nuku`alofa,-21.1347,-175.2083
812,Ashgabat,37.95,58.3833
813,Nuuk,64.175,-51.7333
814,Belmopan,17.25,-88.7675
815,Roseau,15.3,-61.3833
816,Basseterre,17.2983,-62.7342
817,Torshavn,62,-6.7833
818,Pago Pago,-14.274,-170.7046
819,Valletta,35.8978,14.5125
820,Gaza,31.5069,34.456
821,Grand Turk,21.4664,-71.136
822,Palikir,6.9178,158.185
823,Funafuti,-8.5243,179.1942
824,Vaduz,47.1397,9.5219
825,Lobamba,-26.4465,31.2064
826,Avarua,-21.207,-159.771
827,Saint George's,12.0444,-61.7417
828,San Marino,43.932,12.4484
829,Al Quds,31.7764,35.2269
830,Capitol Hill,15.2137,145.7546
831,Stanley,-51.7,-57.85
832,Vatican name,41.9033,12.4534
833,Alofi,-19.056,-169.921
834,Basse-Terre,16.0104,-61.7055
835,Hagta,13.4745,144.7504
836,Marigot,18.0706,-63.0847
837,Jamestown,-15.9251,-5.7179
838,Brades,16.7928,-62.2106
839,Philipsburg,18.0256,-63.0492
840,Yaren,-0.5477,166.9209
841,Pristina,42.6633,21.1622
842,Gustavia,17.8958,-62.8508
843,Road Town,18.4167,-64.6167
844,Ngerulmud,7.5006,134.6242
845,Saint-Pierre,46.7811,-56.1764
846,The Valley,18.2167,-63.05
847,Mata-Utu,-13.2825,-176.1736
848,Kingston,-29.0569,167.9617
849,Longyearbyen,78.2167,15.6333
850,Tifariti,26.0928,-10.6089
851,Adamstown,-25.0667,-130.0833
852,Flying Fish Cove,-10.4167,105.7167
853,King Edward Point,-54.2833,-36.5
854,Bareilly,28.364,79.415
855,Quang Ha,16.06,108.25
856,Xingcheng,24.1681,115.6669
857,Dongtai,32.8534,120.3037
858,Al Mansurah,31.05,31.3833
859,Yingcheng,24.1878,113.4042
860,Chiba,35.6073,140.1064
861,Pekanbaru,0.5333,101.45
862,Luocheng,22.7645,111.5745
863,Dnipro,48.4675,35.04
864,Danyang,31.9948,119.575
865,Natal,-6.9838,-60.2699
866,Nada,19.5,109.5833
867,Zamboanga name,6.9167,122.0833
868,Kirkuk,35.4667,44.4
869,Naples,40.8333,14.25
870,Wuchuan,21.4283,110.7749
871,Huilong,31.8131,121.6574
872,Oklahoma name,35.4676,-97.5136
873,Morelia,19.7683,-101.1894
874,Cebu name,10.293,123.902
875,Shaoxing,30,120.5833
876,Coimbatore,11,76.9667
877,Santo Domingo Este,18.4855,-69.8734
878,Setagaya,35.6464,139.6533
879,Songnam,37.4386,127.1378
880,Taishan,22.2486,112.785
881,Fangchenggang,21.6,108.3
882,Solapur,17.6715,75.9104
883,Tangier,35.7767,-5.8039
884,Anqiu,36.3619,119.1072
885,Feicheng,36.186,116.772
886,Kermanshah,34.3167,47.0686
887,Kitakyushu,33.8833,130.8833
888,Meishan,34.1736,112.839
889,Khartoum North,15.6333,32.6333
890,Kisangani,0.5153,25.1911
891,Aguascalientes,21.876,-102.296
892,Marrakech,31.6295,-7.9811
893,Donetsk,48.0089,37.8042
894,Trujillo,-8.1119,-79.0289
895,Taihe,30.8706,105.3784
896,Bridgeport,41.1918,-73.1953
897,Trichinopoly,10.8269,78.6928
898,Xin'an,34.3662,118.3369
899,Taihecun,45.768,131.0063
900,Naucalpan de Juarez,19.4753,-99.2378
901,Owerri,5.4833,7.0333
902,Padang,-0.9556,100.3606
903,Qingzhou,36.6967,118.4797
904,Buffalo,42.9016,-78.8487
905,Lichuan,30.2965,108.9378
906,Daye,30.1003,114.9699
907,Fort Worth,32.7811,-97.3473
908,Hengzhou,22.6896,109.2674
909,Campo Grande,-20.4686,-54.6222
910,Zhuanghe,39.6896,122.9664
911,Hartford,41.7661,-72.6834
912,Bobo-Dioulasso,11.1833,-4.2833
913,Ad Dammam,26.4333,50.1
914,Lhasa,29.6458,91.1408
915,Jiaozhou,36.2481,119.9625
916,Taguig name,14.5167,121.05
917,Merida,20.97,-89.62
918,Yangchun,22.1717,111.7846
919,Bucheon,37.4989,126.7831
920,Dengtalu,36.0819,114.3481
921,Antipolo,14.5842,121.1763
922,Hubli,15.3619,75.1231
923,Abeokuta,7.15,3.35
924,Cancun,21.1606,-86.8475
925,Tucson,32.1545,-110.8782
926,Krasnodar,45.0333,38.9833
927,Natal,-5.795,-35.2089
928,Chihuahua,28.6353,-106.0889
929,Klang,3.0333,101.45
930,Turin,45.0667,7.7
931,Ar Ramadi,33.4258,43.2992
932,Laiyang,36.9758,120.7136
933,Sale,34.05,-6.8167
934,Jalandhar,31.3256,75.5792
935,Kaifeng Chengguanzhen,34.8519,114.3481
936,Ikeja,6.6186,3.3426
937,Malang,-7.98,112.62
938,Marseille,43.2964,5.37
939,Saltillo,25.4333,-101
940,Gaomi,36.3833,119.75
941,Ipoh,4.6,101.07
942,Hai'an,32.532,120.4604
943,Oran,35.6969,-0.6331
944,Hermosillo,29.0989,-110.9542
945,Weichanglu,37.1792,119.9333
946,Shache,38.4261,77.25
947,Leping,28.9632,117.1203
948,Hailun,47.4585,126.9632
949,Macheng,31.1817,115.0189
950,Akure,7.25,5.195
951,Ilorin,8.5,4.55
952,Teresina,-5.0949,-42.8042
953,Yuci,37.6823,112.7281
954,Omaha,41.2627,-96.0522
955,Saratov,51.5333,46
956,Erbil,36.1911,44.0094
957,Iguacu,-22.74,-43.47
958,El Paso,31.8479,-106.4309
959,Pasig name,14.575,121.0833
960,Denpasar,-8.6667,115.2167
961,Dehui,44.5323,125.6965
962,Bhubaneshwar,20.2644,85.8281
963,Tongchuan,34.9057,108.9422
964,Cheongju,36.6372,127.4897
965,Warri,5.5167,5.75
966,Pointe-Noire,-4.7889,11.8653
967,Sakai,34.5667,135.4833
968,Rongjiawan,29.1409,113.1087
969,Butterworth,5.3992,100.3639
970,Renqiu,38.7094,116.1008
971,Honolulu,21.3294,-157.846
972,Xindi,29.8182,113.4653
973,Wu'an,36.6941,114.1847
974,Sao Bernardo do Campo,-23.6939,-46.565
975,Gaoyou,32.7847,119.4432
976,Culiacan,24.8069,-107.3939
977,Hejian,38.4451,116.0897
978,Yiyang,26.4103,112.3913
979,Puxi,35.2125,114.735
980,Zijinglu,34.7513,112.9854
981,Joao Pessoa,-7.12,-34.88
982,McAllen,26.2273,-98.2471
983,Queretaro,20.5875,-100.3928
984,Abaete,-19.1583,-45.4522
985,Palermo,2.8883,-75.4339
986,Qingping,34.538,113.3796
987,Valencia,39.47,-0.3764
988,Niigata,37.9161,139.0364
989,Leeds,53.7997,-1.5492
990,Moradabad,28.8437,78.7548
991,Hamamatsu,34.7167,137.7333
992,Xiangxiang,27.7389,112.5223
993,Chaohucun,31.6783,117.7353
994,Fuyang,30.0553,119.95
995,Homs,34.7333,36.7167
996,Lubango,-14.9167,13.5
997,San Luis Potosi,22.1511,-100.9761
998,Cencheng,22.9297,111.0186
999,Dali,25.7003,100.1564
1000,Hamhung,39.9167,127.5333
1001,Krakow,50.0614,19.9372
1002,Hempstead,40.6629,-73.6089
1003,Frankfurt,50.1136,8.6797
1004,Al `Ayn,24.2075,55.7447
1005,Songzi,30.1772,111.7732
1006,Laixi,36.8667,120.5333
1007,Bahawalpur,29.3956,71.6722
1008,Zhongba,31.7761,104.7406
1009,Kaduna,10.5105,7.4165
1010,Qingnian,36.8494,115.7061
1011,Albuquerque,35.1053,-106.6464
1012,Xinhualu,34.3962,113.7249
1013,Nerima,35.75,139.6167
1014,Guangshui,31.6189,113.8229
1015,Tlajomulco de Zuniga,20.4736,-103.4431
1016,Samarinda,-0.5022,117.1536
1017,Pietermaritzburg,-29.6009,30.3796
1018,Changhua,24.0667,120.5333
1019,Kolhapur,16.7,74.2333
1020,Sizhan,39.0099,106.3694
1021,Ciudad Guayana,8.3596,-62.6517
1022,Cucuta,7.9075,-72.5047
1023,Licheng,31.4174,119.4786
1024,Ota-ku,35.5614,139.7161
1025,Thiruvananthapuram,8.5,76.8997
1026,Tyumen,57.15,65.5333
1027,Nampula,-15.1167,39.2667
1028,Zaporizhzhia,47.8378,35.1383
1029,Chengguan,35.5256,113.6976
1030,Kumamoto,32.8031,130.7078
1031,Nehe,48.48,124.8738
1032,Birmingham,33.5277,-86.7987
1033,Zunhua,40.1881,117.9593
1034,Valenzuela,14.7,120.9833
1035,Orumiyeh,37.5486,45.0675
1036,Wugang,26.7345,110.6293
1037,Osogbo,7.7597,4.5761
1038,Shuangqiao,35.0833,112.5833
1039,Comodoro Rivadavia,-45.8667,-67.5
1040,Cagayan de Oro,8.4833,124.65
1041,Langzhong,31.5504,105.9938
1042,Qian'an,40.0059,118.6973
1043,Lviv,49.8419,24.0315
1044,Zouping,36.8625,117.7424
1045,An Najaf,32.029,44.3396
1046,Sagamihara,35.5667,139.3667
1047,Sarasota,27.3386,-82.5431
1048,Mississauga,43.6,-79.65
1049,Okayama,34.65,133.9167
1050,Anlu,31.2575,113.6783
1051,Dayton,39.7797,-84.1998
1052,Changsha,22.3762,112.6877
1053,Torreon,25.5394,-103.4486
1054,Shihezi,44.3,86.0333
1055,George Town,5.4145,100.3292
1056,Enugu,6.4403,7.4942
1057,Soledad,10.92,-74.77
1058,Jaboatao,-8.1803,-35.0014
1059,Yanggok,37.6367,127.2142
1060,Yatou,37.1653,122.4867
1061,Santo Andre,-23.6572,-46.5333
1062,Xichang,27.8983,102.2706
1063,Bhiwandi,19.3,73.0667
1064,name of Paranaque,14.4667,121.0167
1065,Dasmarinas,14.3294,120.9367
1066,Chengxiang,31.4515,121.1043
1067,Saharanpur,29.964,77.546
1068,Warangal,17.9756,79.6011
1069,Edogawa,35.6924,139.8757
1070,Osasco,-23.5328,-46.7919
1071,Dashiqiao,40.6328,122.5021
1072,Latakia,35.5236,35.7917
1073,Rochester,43.168,-77.6162
1074,Fresno,36.7831,-119.7941
1075,Banjarmasin,-3.319,114.5921
1076,Salem,11.65,78.1667
1077,General Santos,6.1167,125.1667
1078,Hamah,35.1333,36.75
1079,Bacoor,14.4624,120.9645
1080,Shishi,24.7355,118.6434
1081,Guadalupe,25.6775,-100.2597
1082,Adachi,35.7833,139.8
1083,Qianxi,27.0284,106.0327
1084,Tolyatti,53.5167,49.4167
1085,Macau,22.203,113.545
1086,Bauchi,10.3158,9.8442
1087,Hamilton,43.2567,-79.8692
1088,Lodz,51.7769,19.4547
1089,Miluo Chengguanzhen,28.8049,113.0745
1090,Gaizhou,40.4019,122.3499
1091,Malegaon,20.55,74.55
1092,Karbala',32.6167,44.0333
1093,Leling,37.7333,117.2167
1094,Sao Jose dos Campos,-23.1789,-45.8869
1095,Sevilla,37.39,-5.99
1096,Jianshe,34.2189,113.7693
1097,Shizuoka,34.9756,138.3825
1098,Jingcheng,32.0058,120.2547
1099,Kochi,9.9667,76.2833
1100,Allentown,40.5961,-75.4756
1101,Tasikmalaya,-7.3333,108.2
1102,Rasht,37.2833,49.6
1103,Xinmin,41.9952,122.8224
1104,Zhongshu,27.8116,106.4133
1105,Xigaze,29.2649,88.8799
1106,Gorakhpur,26.7611,83.3667
1107,As Sulaymaniyah,35.55,45.4333
1108,Zaragoza,41.65,-0.8833
1109,Acapulco de Juarez,16.8636,-99.8825
1110,Bahar,34.9069,48.4414
1111,Palermo,38.1111,13.3517
1112,Guankou,30.9933,103.624
1113,Tulsa,36.1284,-95.9042
1114,Tlaquepaque,20.6167,-103.3167
1115,Mazatlan,23.2167,-106.4167
1116,Songyang,34.4603,113.028
1117,Cape Coral,26.6446,-81.9956
1118,Ch'ongjin,41.8,129.7831
1119,Puyang Chengguanzhen,35.7004,114.98
1120,Qionghu,28.8417,112.3595
1121,Ribeirao Preto,-21.1783,-47.8067
1122,Zhaodong,46.0635,125.9773
1123,Huambo,-12.7667,15.7333
1124,Wenchang,31.054,116.9507
1125,Shulan,44.4079,126.9429
1126,Tlalnepantla,19.5367,-99.1947
1127,Catia La Mar,10.6038,-67.0303
1128,Sargodha,32.0836,72.6711
1129,Al Hufuf,25.3608,49.5997
1130,Durango,24.0167,-104.6667
1131,Jalingo,8.9195,11.3264
1132,Bouake,7.6833,-5.0331
1133,Sialkot name,32.5,74.5333
1134,San Jose del Monte,14.8139,121.0453
1135,Ansan,37.3236,126.8219
1136,Lingbao Chengguanzhen,34.5221,110.8786
1137,Hwasu-dong,37.2,126.7667
1138,Hue,16.4637,107.5908
1139,Shimoga,13.9167,75.5667
1140,Bulawayo,-20.1667,28.5667
1141,Xiping,25.6005,103.8166
1142,Sanhe,39.9808,117.0701
1143,Guntur,16.3,80.45
1144,Concord,37.9722,-122.0016
1145,Contagem,-19.9319,-44.0539
1146,Tiruppur,11.1075,77.3398
1147,Ch'onan,36.8064,127.1522
1148,Tripoli,34.4333,35.8333
1149,Honcho,35.6947,139.9825
1150,Dusseldorf,51.2311,6.7724
1151,Izhevsk,56.85,53.2167
1152,Guixi,28.2861,117.2083
1153,Sorocaba,-23.5019,-47.4578
1154,Petaling Jaya,3.1073,101.6067
1155,Tengyue,25.0208,98.4972
1156,Wuxue,29.8518,115.5539
1157,Kikwit,-5.0333,18.8167
1158,Colorado Springs,38.8674,-104.7606
1159,Qufu,35.6,116.9833
1160,Gaobeidian,39.3257,115.8678
1161,Ruiming,25.8833,116.0333
1162,Wroclaw,51.11,17.0325
1163,Gold Coast,-28.0167,153.4
1164,Xinshi,31.0236,113.1079
1165,Ta`izz,13.5789,44.0219
1166,Aracaju,-10.9167,-37.05
1167,Cochabamba,-17.3935,-66.157
1168,Jeonju,35.8219,127.1489
1169,Jin'e,29.3395,105.2868
1170,Barnaul,53.3567,83.7872
1171,Makati name,14.55,121.0333
1172,Stuttgart,48.7761,9.1775
1173,Rotterdam,51.9225,4.4792
1174,Changping,40.2248,116.1944
1175,Benghazi,32.1167,20.0667
1176,Kryvyi Rih,47.9086,33.3433
1177,Raurkela,22.2492,84.8828
1178,Halwan,29.8419,31.3342
1179,Charleston,32.8153,-79.9628
1180,Chimalhuacan,19.4167,-98.9
1181,Xinxing,39.8734,124.1453
1182,Suohe,34.7879,113.392
1183,Mangalore,12.8703,74.8806
1184,Zhuangyuan,37.3056,120.8275
1185,Glasgow,55.8611,-4.25
1186,Namangan,40.9953,71.6725
1187,Ulyanovsk,54.3167,48.3667
1188,Irkutsk,52.2833,104.3
1189,Nanded,19.17,77.3
1190,Jos,9.9333,8.8833
1191,Pontianak,-0.0206,109.3414
1192,Villa Nueva,14.5314,-90.5964
1193,Bazhou,39.1235,116.386
1194,Springfield,42.1155,-72.5395
1195,Turpan,42.95,89.1822
1196,Las Pinas name,14.45,120.9833
1197,Meihekou,42.5279,125.678
1198,Jurong,31.9579,119.1595
1199,Feira de Santana,-12.2669,-38.9669
1200,Khabarovsk,48.4833,135.0667
1201,Xinji,37.9423,115.2118
1202,Serang,-6.12,106.1503
1203,Kandahar,31.6078,65.7053
1204,Sanya,18.2536,109.5019
1205,San Miguel de Tucuman,-26.8167,-65.2167
1206,Yaroslavl,57.6167,39.85
1207,Zhangshu,28.0667,115.5375
1208,Bagcilar,41.0406,28.8261
1209,Grand Rapids,42.962,-85.6562
1210,Vladivostok,43.1167,131.9
1211,Kuantan,3.8167,103.3333
1212,Gothenburg,57.6717,11.981
1213,Cuttack,20.465,85.8793
1214,Jambi,-1.5899999999999999,103.61
1215,Cimahi,-6.8833,107.5333
1216,Bacolod,10.6765,122.9509
1217,Zhuozhou,39.4887,115.9918
1218,Uberlandia,-18.9189,-48.2769
1219,Tianchang,32.6853,119.0041
1220,Kawaguchi,35.8078,139.7242
1221,Itabashi,35.7667,139.6833
1222,Suginami-ku,35.6833,139.6167
1223,Tuxtla,16.7528,-93.1167
1224,Tumkur,13.3422,77.1017
1225,Leipzig,51.3333,12.3833
1226,Balikpapan,-1.1489,116.9031
1227,Qamdo,31.1375,97.1777
1228,Durban,-29.8583,31.025
1229,Chanda,19.95,79.3
1230,Kagoshima,31.58,130.5281
1231,Al Hillah,23.4895,46.7564
1232,Makhachkala,42.9833,47.4833
1233,Sihui,23.3448,112.6956
1234,Mar del Plata,-38,-57.55
1235,Irapuato,20.6667,-101.35
1236,Brampton,43.6833,-79.7667
1237,Luocheng,30.9793,104.28
1238,Pereira,4.8143,-75.6946
1239,Mission Viejo,33.6095,-117.655
1240,Dortmund,51.5139,7.4653
1241,Reynosa,26.0922,-98.2778
1242,Chuxiong,25.0461,101.5436
1243,Zahedan,29.4833,60.8667
1244,Jinhua,29.1046,119.6494
1245,Albany,42.6664,-73.7987
1246,Shah Alam,3.0833,101.5333
1247,Knoxville,35.9692,-83.9496
1248,Cuiaba,-15.5958,-56.0969
1249,Shangzhi,45.2116,127.962
1250,Essen,51.4508,7.0131
1251,Botou,38.074,116.57
1252,Bucaramanga,7.1186,-73.1161
1253,Anyang,37.3925,126.9269
1254,Genoa,44.4072,8.934
1255,Port Sudan,19.6158,37.2164
1256,Puente Alto,-33.6167,-70.5833
1257,Dehra Dun,30.318,78.029
1258,At Ta'if,21.2667,40.4167
1259,Bakersfield,35.3529,-119.0359
1260,Wancheng,18.8,110.4
1261,Malaga,36.7194,-4.42
1262,Hachioji,35.6667,139.3167
1263,Ogden,41.2278,-111.9682
1264,Xiulin,29.7211,112.4037
1265,Fu'an,27.1,119.6333
1266,Tomsk,56.4886,84.9522
1267,Tonala,20.6167,-103.2333
1268,Kumul,42.8322,93.5155
1269,Bristol,51.45,-2.5833
1270,Luofeng,37.359,120.396
1271,Lingyuan,41.2407,119.3957
1272,Irbid,32.5556,35.85
1273,Baton Rouge,30.4418,-91.131
1274,Huzhou,30.8695,120.0958
1275,Wencheng,19.6167,110.75
1276,Bremen,53.0769,8.8089
1277,Ciudad Bolivar,8.1167,-63.55
1278,Durgapur,23.55,87.32
1279,Orenburg,51.7667,55.1
1280,Shenzhou,38.0005,115.5541
1281,Asansol,23.6833,86.9667
1282,Akron,41.0798,-81.5219
1283,Kuiju,36.8528,119.3904
1284,New Haven,41.3112,-72.9246
1285,Zhenzhou,32.2739,119.1619
1286,Surakarta,-7.5667,110.8167
1287,Jieshou,33.2605,115.3618
1288,Benguela,-12.55,13.4167
1289,Ensenada,31.8578,-116.6058
1290,Dangyang,30.8258,111.791
1291,Columbia,34.0376,-80.9037
1292,Kemerovo,55.3333,86.0667
1293,Herat,34.3738,62.1792
1294,Dresden,51.05,13.74
1295,Bhavnagar,21.765,72.1369
1296,Juiz de Fora,-21.75,-43.35
1297,Luanzhou,39.7396,118.6978
1298,Hamadan,34.8,48.5167
1299,Novokuznetsk,53.75,87.1167
1300,Nellore,14.4333,79.9667
1301,Chiclayo,-6.763,-79.8366
1302,Manchester,53.4794,-2.2453
1303,Al Hudaydah,14.8022,42.9511
1304,Amravati,20.9333,77.75
1305,Cabinda,-5.5667,12.2
1306,Korla,41.7646,86.1527
1307,Huanghua,38.371,117.3329
1308,Muntinlupa name,14.3833,121.05
1309,Londrina,-23.31,-51.1628
1310,Tabuk,28.3838,36.555
1311,Heroica Matamoros,25.8797,-97.5042
1312,Samarkand,39.6542,66.9597
1313,Xingcheng,40.6189,120.7205
1314,Kaiyuan,42.538,124.0371
1315,Hannover,52.3744,9.7386
1316,Valledupar,10.4603,-73.2597
1317,Fengcheng,40.4543,124.0646
1318,Ajmer,26.468,74.639
1319,Ghulja,43.9,81.35
1320,Tinnevelly,8.7289,77.7081
1321,name of Calamba,14.2167,121.1667
1322,Xiangyang,34.2999,108.4816
1323,Fuding,27.2,120.2
1324,An Nasiriyah,31.0439,46.2575
1325,Al Hillah,32.4833,44.4333
1326,Ibague,4.4378,-75.2006
1327,Ryazan,54.6167,39.7167
1328,Kassala,15.45,36.4
1329,Chang'an,29.4761,113.448
1330,Kerman,30.2833,57.0667
1331,Koto-ku,35.6667,139.8167
1332,Poznan,52.4083,16.9336
1333,Aksu,41.1664,80.25
1334,Salta,-24.7883,-65.4106
1335,Astrakhan,46.3333,48.0167
1336,Wuhai,39.6844,106.8158
1337,Mingguang,32.7816,117.9899
1338,Naberezhnyye Chelny,55.7,52.3333
1339,Antwerp,51.2211,4.3997
1340,Touba,14.8667,-15.8833
1341,Ardabil,38.25,48.3
1342,Bikaner,28.0181,73.3169
1343,Lyon,45.76,4.84
1344,Agartala,23.8333,91.2667
1345,Ndola,-12.9683,28.6337
1346,Himeji,34.8167,134.6833
1347,Tultitlan de Mariano Escobedo,19.645,-99.1694
1348,Villavicencio,4.1425,-73.6294
1349,Ailan Mubage,43.9167,81.3167
1350,Bandar `Abbas,27.2,56.25
1351,Bac Ninh,21.1861,106.0763
1352,Ciudad Apodaca,25.7833,-100.1833
1353,Santa Teresa del Tuy,10.2333,-66.65
1354,Maipu,-33.5167,-70.7667
1355,Penza,53.2,45
1356,Soacha,4.5781,-74.2144
1357,Port Said,31.25,32.2833
1358,Yucheng,36.9329,116.6403
1359,Meknes,33.8833,-5.55
1360,Arak,34.08,49.7
1361,Pohang,36.0322,129.365
1362,Longzhou,30.32,112.23
1363,Anda,46.4078,125.3252
1364,Jinghong,22.0057,100.7948
1365,Sheffield,53.3808,-1.4703
1366,Utsunomiya,36.55,139.8833
1367,Suez,29.9667,32.5333
1368,Nuremberg,49.4539,11.0775
1369,Liverpool,53.4075,-2.9919
1370,Mesa,33.4017,-111.718
1371,Surrey,49.19,-122.8489
1372,Heshan,22.7697,112.9578
1373,Zhoushan,29.9887,122.2049
1374,Ujjain,23.1828,75.7772
1375,Jiaji,19.2431,110.4642
1376,Santa Marta,11.2361,-74.2017
1377,Joinvile,-26.3039,-48.8458
1378,Beining,41.5961,121.7928
1379,Hai Duong,20.9399,106.3309
1380,Carrefour,18.5333,-72.4
1381,Maturin,9.7457,-63.1832
1382,Homyel',52.4417,30.9833
1383,Ananindeua,-1.3658,-48.3719
1384,Yanji,42.9044,129.5067
1385,Yicheng,31.7117,112.2551
1386,Ulhasnagar,19.2167,73.15
1387,Lipetsk,52.6167,39.6
1388,Al `Amarah,31.8333,47.15
1389,Choloma,15.6333,-88
1390,Sevastopol,44.6,33.5333
1391,Encheng,22.1879,112.3131
1392,Aden,12.8,45.0333
1393,Kitwe,-12.8208,28.2119
1394,Matsuyama,33.8333,132.7667
1395,Jhansi,25.4486,78.5696
1396,Kashgar,39.45,75.9833
1397,Palm Bay,27.955,-80.6627
1398,Pingtung,22.6761,120.4942
1399,Lapu-Lapu name,10.3127,123.9488
1400,Monteria,8.76,-75.8856
1401,Ichikawa,35.7219,139.9311
1402,Imus,14.4297,120.9367
1403,Davangere,14.4667,75.9167
1404,Jammu,32.7333,74.85
1405,Yiwu,29.3081,120.0698
1406,Belas,-9.0689,13.1608
1407,Talatona,-8.9167,13.1833
1408,Ile-Ife,7.4667,4.5667
1409,Kirov,58.6,49.65
1410,Jiaxing,30.7522,120.75
1411,Mykolaiv,46.9667,32
1412,Provo,40.2457,-111.6457
1413,Meicheng,30.6412,116.5689
1414,Niteroi,-22.8833,-43.1036
1415,Matsudo,35.7878,139.9031
1416,Sukkur,27.6995,68.8673
1417,Oujda-Angad,34.6867,-1.9114
1418,Taozhou,30.8956,119.411
1419,Higashi-osaka,34.6794,135.6008
1420,Johor Bahru,1.4556,103.7611
1421,Worcester,42.2705,-71.8079
1422,Hongjiang,27.1167,109.95
1423,Chimbote,-9.0745,-78.5936
1424,Duisburg,51.4322,6.7611
1425,Qaraghandy,49.8,73.1167
1426,Ixtapaluca,19.3186,-98.8822
1427,Dengtacun,41.4237,123.3203
1428,Zhijiang,30.4271,111.7506
1429,Chengjiao,35.4043,114.0593
1430,Beipiao,41.802,120.7621
1431,Suoluntun,45.1804,124.82
1432,Murrieta,33.572,-117.1909
1433,Kota Bharu,6.1333,102.25
1434,Ciudad Lopez Mateos,19.55,-99.2833
1435,Celaya,20.5222,-100.8122
1436,Vinh,18.6733,105.6922
1437,Duyun,26.2672,107.5143
1438,Los Mochis,25.7835,-108.9937
1439,Nyala,12.05,24.8833
1440,Larkana,27.56,68.2264
1441,Nishinomiya-hama,34.7333,135.3333
1442,`Ajman,25.3994,55.4797
1443,Cheboksary,56.1333,47.25
1444,Yuanping,38.7299,112.7134
1445,Toulouse,43.6045,1.444
1446,Edinburgh,55.953,-3.189
1447,Belgaum,15.8667,74.5
1448,Tula,54.2,37.6167
1449,Shahe,36.8622,114.502
1450,Serra,-20.1289,-40.3078
1451,Gaoping,35.7911,112.9259
1452,Greenville,34.8353,-82.3647
1453,Gulbarga,17.3333,76.8333
1454,Dunhua,43.3667,128.2333
1455,Brookhaven,40.8321,-72.9518
1456,Az Zarqa',32.0833,36.1
1457,Sylhet,24.9,91.8667
1458,Wichita,37.6896,-97.3442
1459,Toledo,41.6639,-83.5822
1460,Kaihua,23.3715,104.2437
1461,Jamnagar,22.47,70.07
1462,Fuyuan,48.3614,134.2875
1463,Dhulia,20.9,74.7833
1464,Gaya,24.75,85.0167
1465,Florianopolis,-27.5933,-48.553
1466,Chiniot,31.7167,72.9833
1467,Jiannan,31.3446,104.1994
1468,Oita,33.2333,131.6067
1469,Kaliningrad,54.7167,20.5
1470,Nangong,37.3606,115.3803
1471,Kurashiki,34.585,133.7719
1472,Staten Island,40.5834,-74.1496
1473,Kucukcekmece,41,28.8
1474,San Juan,-31.5375,-68.5364
1475,Vila Velha,-20.3364,-40.2936
1476,Mazar-e Sharif,36.7,67.1167
1477,Macapa,0.033,-51.0653
1478,Shekhupura,31.7083,74
1479,Des Moines,41.5725,-93.6105
1480,Piura,-5.2008,-80.6253
1481,Mandaluyong name,14.5833,121.0333
1482,Jiaojiangcun,28.6804,121.45
1483,Laohekou,32.3849,111.6695
1484,Kagithane,41.0719,28.9664
1485,Angeles name,15.1472,120.5847
1486,Pasay name,14.55,121
1487,Beian,48.2395,126.5037
1488,Fujin,47.2489,132.0341
1489,Leicester,52.6344,-1.1319
1490,Xiaoyi,37.1449,111.7718
1491,Lanus,-34.7,-58.4
1492,Qingzhen,26.5555,106.4646
1493,Ba`qubah,33.7447,44.6436
1494,Katsushika-ku,35.7333,139.85
1495,Buraydah,26.3333,43.9667
1496,Gdansk,54.3667,18.6333
1497,Marikina name,14.65,121.1
1498,Manado,1.4931,124.8413
1499,Campos,-21.7539,-41.3239
1500,Calabar,4.95,8.325
1501,Kanazawa,36.5611,136.6565
1502,Iloilo,10.7167,122.5667
1503,Long Beach,33.7981,-118.1675
1504,Kuqa,41.7152,82.9604
1505,Jalgaon,21.0167,75.5667
1506,Cranbourne,-38.0996,145.2834
1507,Port St. Lucie,27.2796,-80.3883
1508,Murcia,37.9861,-1.1303
1509,Maua,-23.6678,-46.4608
1510,Fukuyama,34.4858,133.3625
1511,Tel Aviv-Yafo,32.08,34.78
1512,Xicheng,23.3629,103.1545
1513,Amagasaki,34.7333,135.4
